user_id,date,is_weekend,sleep_duration,study_work_duration,break_duration,exercise_duration,downtime_duration,stress_level,mood_score,focus_score,task_planned,task_completed,completion_ratio,fatigue_index,cumulative_fatigue,productivity_score,productivity_label
8,2025-05-22,0,7.99,9.03,1.370000000000001,45.0,4.86,3,6,5,11,10,0.909,43.57,45.48,58.79,1
8,2025-05-23,0,8.07,9.82,0.23666666666666458,32.0,5.34,3,5,5,12,12,1.0,46.22,45.55,58.66,1
8,2025-05-24,1,8.25,9.82,0.0,35.0,6.49,5,5,9,12,11,0.917,59.29,46.93,66.35,1
8,2025-05-25,1,8.89,2.3,6.0,40.0,3.61,3,8,6,3,3,1.0,28.63,45.1,72.47,2
8,2025-05-26,0,7.2,8.35,0.7333333333333343,31.0,7.2,3,7,4,10,10,1.0,48.66,45.45,71.99,2
8,2025-05-27,0,6.19,3.77,4.776666666666667,50.0,8.43,7,5,2,5,5,1.0,64.06,47.31,70.99,2
8,2025-05-28,0,8.19,4.38,6.0,0.0,4.4,4,7,7,5,4,0.8,39.32,46.51,68.05,1
8,2025-05-29,0,6.62,4.38,6.0,37.0,5.73,5,6,6,5,5,1.0,47.88,46.65,73.58,2
8,2025-05-30,0,8.52,10.88,0.0,49.0,9.36,2,6,5,13,8,0.615,53.8,47.37,69.02,1
8,2025-05-31,1,8.88,1.76,3.313333333333329,40.0,9.38,2,6,7,3,3,1.0,38.14,46.44,69.91,1
8,2025-06-01,1,8.6,1.56,6.0,21.0,5.35,5,4,7,3,3,1.0,42.01,46.0,70.58,2
8,2025-06-02,0,7.05,8.42,1.8533333333333353,19.0,6.36,5,7,5,10,8,0.8,56.53,47.05,73.01,2
8,2025-06-03,0,7.55,9.61,0.0,19.0,7.02,5,5,5,12,7,0.583,60.35,48.38,62.68,1
8,2025-06-04,0,6.18,10.13,0.20333333333333314,28.0,7.02,4,5,4,12,8,0.667,56.25,49.17,51.53,0
8,2025-06-05,0,7.44,7.67,1.956666666666667,35.0,6.35,3,9,5,9,9,1.0,45.21,48.77,54.98,0
8,2025-06-06,0,8.53,9.15,0.0,43.0,6.91,4,8,5,11,4,0.364,54.26,49.32,53.79,0
8,2025-06-07,1,6.61,3.28,6.0,60.0,5.45,4,4,3,4,4,1.0,40.24,48.41,62.52,1
8,2025-06-08,1,7.47,2.07,6.0,49.0,5.45,4,3,6,3,1,0.333,38.15,47.39,58.59,1
8,2025-06-09,0,5.62,10.41,1.7199999999999989,48.0,5.45,4,4,3,12,5,0.417,52.53,47.9,58.27,1
8,2025-06-10,0,7.0,9.6,0.5366666666666653,26.0,6.43,5,6,5,12,7,0.583,58.75,48.99,49.7,0
8,2025-06-11,0,6.13,10.67,0.0,21.0,7.92,5,6,5,13,5,0.385,64.59,50.55,43.48,0
8,2025-06-12,0,6.47,8.23,5.120000000000001,0.0,4.18,4,6,5,10,7,0.7,45.37,50.03,50.58,0
8,2025-06-13,0,7.49,6.41,0.0,37.0,9.75,4,6,5,8,7,0.875,57.14,50.74,53.71,0
8,2025-06-14,1,8.51,2.25,6.0,25.0,4.84,5,8,4,3,2,0.667,41.83,49.85,62.37,1
8,2025-06-15,1,9.47,2.06,5.716666666666665,41.0,6.07,2,6,7,3,3,1.0,29.8,47.84,69.6,1
8,2025-06-16,0,8.37,9.78,0.0,51.0,7.17,4,5,5,12,8,0.667,56.05,48.66,67.84,1
8,2025-06-17,0,6.84,8.12,3.280000000000001,21.0,5.41,7,6,6,10,2,0.2,63.47,50.15,60.56,1
8,2025-06-18,0,7.4,7.22,0.7566666666666642,11.0,8.44,2,7,6,9,4,0.444,45.03,49.63,48.1,0
8,2025-06-19,0,7.54,8.6,0.19666666666666544,29.0,7.18,4,8,7,10,4,0.4,54.04,50.07,46.4,0
8,2025-06-20,0,5.94,6.62,3.393333333333331,22.0,7.68,3,6,5,8,8,1.0,46.96,49.76,55.31,1
8,2025-06-21,1,7.74,1.97,6.0,52.0,6.08,6,7,3,3,3,1.0,49.67,49.75,64.13,1
8,2025-06-22,1,7.09,1.58,6.0,59.0,7.44,4,7,8,3,0,0.0,42.63,49.04,65.63,1
8,2025-06-23,0,8.06,1.58,5.756666666666668,38.0,7.97,7,4,4,3,3,1.0,59.05,50.04,66.6,1
8,2025-06-24,0,8.06,9.77,0.0,43.0,6.74,6,7,5,12,8,0.667,64.88,51.53,59.06,1
8,2025-06-25,0,7.93,5.58,3.033333333333335,43.0,6.74,4,6,7,7,7,1.0,47.66,51.14,66.98,1
8,2025-06-26,0,6.52,6.45,2.8333333333333357,43.0,7.48,3,6,8,8,6,0.75,46.14,50.64,65.53,1
8,2025-06-27,0,7.04,8.55,1.9666666666666686,65.0,5.36,5,6,10,10,8,0.8,54.08,50.98,72.89,2
8,2025-06-28,1,7.2,1.35,6.0,46.0,6.44,1,7,6,3,3,1.0,24.56,48.34,75.32,2
8,2025-06-29,1,8.18,2.61,6.0,46.0,4.15,5,7,8,3,3,1.0,40.6,47.57,81.26,2
8,2025-06-30,0,6.59,10.34,1.7033333333333331,25.0,4.95,3,5,5,12,5,0.417,46.07,47.42,72.35,2
8,2025-07-01,0,6.33,11.62,0.0,16.0,7.32,4,9,9,14,11,0.786,59.62,48.64,65.76,1
8,2025-07-02,0,6.33,5.24,5.703333333333333,22.0,6.36,4,6,3,6,3,0.5,46.05,48.38,55.06,1
8,2025-07-03,0,6.43,6.56,4.820000000000004,54.0,5.29,5,7,6,8,3,0.375,50.46,48.59,58.31,1
8,2025-07-04,0,7.27,6.59,0.5,33.0,9.09,4,7,4,8,6,0.75,55.69,49.3,54.79,0
8,2025-07-05,1,6.67,2.74,4.866666666666667,38.0,9.09,4,6,6,3,3,1.0,49.05,49.27,62.19,1
8,2025-07-06,1,8.7,2.35,6.0,21.0,5.11,4,5,7,3,3,1.0,37.73,48.12,70.86,2
8,2025-07-07,0,8.47,6.93,0.0,44.0,10.88,3,10,6,8,7,0.875,56.06,48.91,74.25,2
8,2025-07-08,0,6.11,7.53,3.9033333333333324,10.0,6.29,6,7,7,9,5,0.556,59.81,50.0,68.35,1
8,2025-07-09,0,5.64,6.58,4.58666666666667,50.0,6.36,4,5,5,8,0,0.0,48.36,49.84,54.1,0
8,2025-07-10,0,8.38,7.02,0.0,47.0,7.85,2,5,10,8,5,0.625,43.11,49.17,54.2,0
8,2025-07-11,0,6.93,7.21,1.4800000000000004,57.0,7.43,3,7,7,9,8,0.889,47.31,48.98,57.67,1
8,2025-07-12,1,6.04,2.38,6.0,42.0,5.96,3,8,5,3,3,1.0,35.05,47.59,70.74,2
8,2025-07-13,1,8.62,1.98,6.0,48.0,6.29,3,5,6,3,3,1.0,35.25,46.35,77.08,2
8,2025-07-14,0,8.41,1.98,6.0,33.0,6.12,5,4,7,3,3,1.0,44.79,46.2,81.34,2
8,2025-07-15,0,6.67,5.48,4.516666666666666,17.0,7.05,5,5,7,7,2,0.286,53.31,46.91,72.21,2
8,2025-07-16,0,7.07,7.15,4.459999999999997,33.0,4.77,2,5,8,9,7,0.778,35.09,45.73,69.55,1
8,2025-07-17,0,7.28,8.03,0.6900000000000048,24.0,7.6,5,7,4,10,6,0.6,59.18,47.07,58.04,1
8,2025-07-18,0,8.04,9.28,0.0,22.0,7.72,5,6,5,11,6,0.545,61.66,48.53,56.15,1
8,2025-07-19,1,8.04,1.85,6.0,8.0,4.45,3,7,6,3,3,1.0,30.1,46.69,58.22,1
8,2025-07-20,1,9.38,2.68,5.173333333333332,52.0,5.9,2,8,7,3,3,1.0,30.41,45.06,70.77,2
8,2025-07-21,0,5.95,7.19,2.0633333333333326,49.0,7.98,6,5,6,9,9,1.0,63.75,46.93,78.18,2
8,2025-07-22,0,6.05,8.06,2.150000000000002,39.0,7.09,6,4,4,10,8,0.8,62.87,48.52,70.15,2
8,2025-07-23,0,7.37,8.18,1.6233333333333348,13.0,6.61,2,5,5,10,10,1.0,41.79,47.85,63.96,1
8,2025-07-24,0,7.37,7.49,3.3599999999999994,15.0,5.53,4,5,4,9,9,1.0,47.71,47.84,63.81,1
8,2025-07-25,0,7.78,9.68,0.0,39.0,7.95,3,5,2,12,0,0.0,52.96,48.35,52.48,0
8,2025-07-26,1,7.67,2.21,6.0,22.0,4.55,3,6,6,3,3,1.0,30.99,46.61,57.26,1
8,2025-07-27,1,9.04,2.32,5.623333333333335,43.0,6.3,4,6,6,3,1,0.333,40.86,46.04,54.11,0
8,2025-07-28,0,6.16,8.57,1.7066666666666634,32.0,7.03,5,8,5,10,8,0.8,58.59,47.29,66.36,1
8,2025-07-29,0,7.27,7.86,0.956666666666667,53.0,7.03,5,6,5,9,7,0.778,57.36,48.3,58.76,1
8,2025-07-30,0,7.5,4.88,4.280000000000001,12.0,7.14,4,4,4,6,6,1.0,47.52,48.22,62.4,1
8,2025-07-31,0,8.75,6.22,1.2200000000000024,30.0,7.31,4,6,4,7,4,0.571,50.28,48.43,59.15,1
8,2025-08-01,0,7.1,8.64,1.1500000000000021,24.0,6.71,3,8,6,10,5,0.5,47.85,48.37,56.92,1
8,2025-08-02,1,7.15,1.42,6.0,24.0,5.16,3,8,6,3,3,1.0,31.26,46.66,60.88,1
8,2025-08-03,1,7.95,1.36,3.513333333333332,40.0,10.51,4,4,5,3,3,1.0,50.47,47.04,67.97,1
8,2025-08-04,0,7.44,1.36,6.0,11.0,6.4,5,6,5,3,3,1.0,44.47,46.78,76.17,2
8,2025-08-05,0,7.05,7.37,2.65666666666667,50.0,6.09,4,6,9,9,7,0.778,49.0,47.0,73.08,2
8,2025-08-06,0,7.73,10.3,0.1566666666666663,53.0,4.93,5,7,5,12,4,0.333,55.95,47.9,63.5,1
8,2025-08-07,0,7.93,8.67,0.8966666666666647,29.0,6.02,3,9,5,10,6,0.6,46.05,47.71,55.94,1
8,2025-08-08,0,6.35,6.81,2.586666666666666,29.0,7.77,3,10,8,8,8,1.0,47.53,47.7,57.57,1
8,2025-08-09,1,8.52,2.36,6.0,41.0,5.2,3,5,8,3,3,1.0,32.98,46.22,72.43,2
8,2025-08-10,1,7.72,2.01,6.0,41.0,4.16,5,5,5,3,3,1.0,39.6,45.56,80.78,2
8,2025-08-11,0,7.72,8.99,3.253333333333334,19.0,3.72,6,6,5,11,11,1.0,55.45,46.55,78.46,2
8,2025-08-12,0,8.25,7.81,1.0166666666666693,20.0,6.59,6,6,5,9,7,0.778,61.1,48.01,68.33,1
8,2025-08-13,0,6.94,8.32,0.9966666666666626,2.0,7.71,4,6,4,10,5,0.5,54.97,48.7,56.68,1
8,2025-08-14,0,6.3,6.93,6.0,20.0,3.74,5,4,8,8,6,0.75,46.95,48.53,58.08,1
8,2025-08-15,0,6.94,9.1,0.0,34.0,8.4,5,4,5,11,7,0.636,63.17,49.99,55.44,1
8,2025-08-16,1,8.96,2.21,6.0,34.0,5.02,4,5,7,3,3,1.0,37.24,48.72,68.85,1
8,2025-08-17,1,7.61,2.09,6.0,25.0,5.02,3,7,7,3,3,1.0,32.04,47.05,72.01,2
8,2025-08-18,0,7.26,9.13,0.0,35.0,7.24,6,2,4,11,5,0.455,65.11,48.85,68.96,1
8,2025-08-19,0,8.08,7.92,2.786666666666669,20.0,4.88,7,2,4,10,6,0.6,61.71,50.14,57.99,1
8,2025-08-20,0,5.68,7.59,3.1133333333333333,28.0,7.15,5,4,6,9,9,1.0,57.22,50.85,53.48,0
8,2025-08-21,0,6.97,8.68,2.616666666666667,11.0,5.55,5,4,7,10,7,0.7,54.81,51.24,60.72,1
8,2025-08-22,0,7.69,5.5,4.879999999999999,30.0,5.43,4,7,4,7,5,0.714,44.01,50.52,65.07,1
8,2025-08-23,1,6.89,2.21,6.0,28.0,7.33,4,6,5,3,3,1.0,43.43,49.81,67.46,1
8,2025-08-24,1,9.4,1.84,6.0,37.0,5.72,4,5,6,3,3,1.0,38.48,48.68,74.41,2
8,2025-08-25,0,7.34,7.12,2.3633333333333333,58.0,6.21,3,7,5,9,4,0.444,43.89,48.2,70.62,2
8,2025-08-26,0,6.56,8.51,0.0,21.0,8.99,3,7,7,10,4,0.4,53.73,48.75,60.18,1
8,2025-08-27,0,7.72,4.81,2.246666666666666,32.0,8.69,5,5,4,6,3,0.5,56.55,49.53,48.87,0
8,2025-08-28,0,5.2,11.29,0.0,14.0,7.68,3,7,5,14,7,0.5,55.01,50.08,45.95,0
8,2025-08-29,0,4.86,8.62,3.503333333333334,19.0,6.7,2,8,6,10,5,0.5,42.79,49.35,49.39,0
8,2025-08-30,1,7.86,1.78,6.0,19.0,2.47,3,10,9,3,3,1.0,24.68,46.88,63.27,1
8,2025-08-31,1,6.84,2.48,6.0,31.0,4.72,4,6,6,3,3,1.0,36.91,45.89,75.44,2
8,2025-09-01,0,5.66,9.1,4.219999999999999,18.0,4.72,3,7,5,11,3,0.273,43.32,45.63,72.73,2
8,2025-09-02,0,5.66,6.19,5.826666666666664,14.0,6.09,3,6,6,7,7,1.0,41.97,45.26,68.96,1
8,2025-09-03,0,5.72,6.76,3.086666666666666,38.0,7.8,6,5,5,8,8,1.0,62.53,46.99,64.83,1
8,2025-09-04,0,8.67,6.86,1.0166666666666657,26.0,7.02,3,7,5,8,5,0.625,45.61,46.85,66.79,1
8,2025-09-05,0,6.76,7.65,0.0,31.0,9.18,5,8,6,9,0,0.0,62.75,48.44,50.65,0
8,2025-09-06,1,8.33,0.96,6.0,37.0,2.76,4,8,7,3,3,1.0,29.04,46.5,56.39,1
8,2025-09-07,1,8.79,3.17,6.0,3.0,3.14,5,8,7,4,4,1.0,38.87,45.74,65.91,1
8,2025-09-08,0,5.21,7.12,6.0,59.0,4.51,4,8,6,9,9,1.0,44.34,45.6,83.21,2
8,2025-09-09,0,5.59,7.33,1.7999999999999972,21.0,8.93,5,5,3,9,8,0.889,61.53,47.19,73.35,2
8,2025-09-10,0,4.86,8.88,2.3999999999999986,21.0,7.51,5,4,6,11,8,0.727,60.4,48.51,65.11,1
8,2025-09-11,0,6.28,3.99,6.0,22.0,5.53,2,8,5,5,5,1.0,31.68,46.83,64.16,1
8,2025-09-12,0,7.29,8.93,0.0,9.0,7.93,2,5,4,11,8,0.727,46.61,46.81,62.4,1
8,2025-09-13,1,7.34,2.0,6.0,46.0,4.5,5,5,7,3,3,1.0,40.49,46.18,70.77,2
8,2025-09-14,1,9.0,1.91,6.0,38.0,5.66,3,5,6,3,3,1.0,33.44,44.9,71.92,2
8,2025-09-15,0,7.12,11.27,0.0,14.0,7.08,6,5,6,14,5,0.357,68.37,47.25,68.5,1
8,2025-09-16,0,6.77,6.17,3.7766666666666673,32.0,6.75,7,5,4,7,7,1.0,63.7,48.89,63.33,1
8,2025-09-17,0,5.95,9.19,1.9366666666666639,29.0,6.44,3,6,7,11,5,0.455,48.07,48.81,53.6,0
8,2025-09-18,0,6.7,6.83,4.773333333333333,31.0,5.18,3,7,6,8,7,0.875,40.64,47.99,64.82,1
8,2025-09-19,0,5.5,7.07,4.633333333333333,31.0,6.28,4,5,5,8,5,0.625,48.99,48.09,62.39,1
8,2025-09-20,1,6.18,2.4,6.0,69.0,2.09,4,7,7,3,3,1.0,29.73,46.26,73.2,2
8,2025-09-21,1,7.38,2.0,6.0,45.0,3.08,3,9,4,3,3,1.0,26.69,44.3,75.03,2
8,2025-09-22,0,6.07,8.93,2.509999999999998,6.0,6.39,4,7,5,11,8,0.727,52.49,45.12,74.21,2
8,2025-09-23,0,8.56,8.04,0.0,35.0,7.39,4,7,4,10,10,1.0,53.64,45.97,66.27,1
8,2025-09-24,0,5.55,11.38,0.9866666666666646,17.0,5.8,3,7,3,14,12,0.857,50.14,46.39,58.18,1
8,2025-09-25,0,6.57,9.5,0.0,33.0,8.2,4,3,5,11,4,0.364,58.32,47.58,52.01,0
8,2025-09-26,0,7.54,9.29,1.7800000000000011,27.0,4.94,4,5,4,11,0,0.0,49.23,47.75,41.73,0
8,2025-09-27,1,7.32,1.44,6.0,71.0,7.09,4,6,6,3,3,1.0,41.46,47.12,50.95,0
8,2025-09-28,1,8.17,1.71,6.0,39.0,6.37,4,8,4,3,3,1.0,39.99,46.41,63.72,1
8,2025-09-29,0,7.05,9.18,0.8666666666666636,32.0,6.37,4,5,6,11,9,0.818,52.87,47.05,73.6,2
8,2025-09-30,0,7.04,6.66,3.5233333333333334,10.0,6.61,2,8,3,8,8,1.0,39.17,46.26,68.6,1
8,2025-10-01,0,7.04,9.44,0.10999999999999943,0.0,7.41,4,7,6,11,6,0.545,56.1,47.25,58.66,1
8,2025-10-02,0,6.79,9.82,0.0,39.0,9.0,3,6,9,12,7,0.583,56.01,48.12,57.68,1
8,2025-10-03,0,7.36,6.58,1.8166666666666664,41.0,7.56,2,6,7,8,6,0.75,41.57,47.47,56.81,1
8,2025-10-04,1,8.0,2.67,5.336666666666666,41.0,7.31,3,6,4,3,3,1.0,39.17,46.64,66.11,1
8,2025-10-05,1,6.98,1.94,6.0,46.0,5.38,4,6,6,3,0,0.0,37.74,45.75,62.6,1
8,2025-10-06,0,7.46,7.86,1.8933333333333344,43.0,6.07,7,6,5,9,5,0.556,64.79,47.65,58.1,1
8,2025-10-07,0,6.75,7.62,3.596666666666664,8.0,5.9,7,6,6,9,9,1.0,63.92,49.28,56.4,1
8,2025-10-08,0,6.5,8.34,1.3633333333333333,31.0,7.28,4,7,6,10,7,0.7,53.86,49.74,59.96,1
8,2025-10-09,0,7.22,10.57,0.0,31.0,6.04,4,7,5,13,4,0.308,54.38,50.2,55.99,1
8,2025-10-10,0,6.84,11.93,0.0,34.0,7.56,3,8,6,14,6,0.429,55.79,50.76,47.97,0
8,2025-10-11,1,8.47,1.93,6.0,38.0,4.49,4,7,7,3,3,1.0,35.34,49.22,56.89,1
8,2025-10-12,1,7.02,1.93,6.0,34.0,3.58,1,7,4,3,3,1.0,17.91,46.09,69.94,1
8,2025-10-13,0,7.35,7.15,1.6366666666666667,29.0,7.38,5,6,7,9,4,0.444,57.07,47.19,71.62,2
8,2025-10-14,0,7.41,6.93,4.07,42.0,4.89,6,8,8,8,4,0.5,55.03,47.97,64.54,1
8,2025-10-15,0,6.6,9.15,0.0,74.0,8.46,4,7,4,11,7,0.636,58.41,49.01,55.03,1
8,2025-10-16,0,7.55,7.71,2.3466666666666676,23.0,6.01,4,4,7,9,4,0.444,49.37,49.05,55.65,1
8,2025-10-17,0,7.86,8.84,3.3599999999999994,30.0,3.44,4,8,9,11,9,0.818,44.44,48.59,59.82,1
8,2025-10-18,1,7.76,2.13,6.0,58.0,3.99,4,8,5,3,3,1.0,34.35,47.16,70.2,2
8,2025-10-19,1,8.23,1.9,6.0,35.0,5.13,2,5,6,3,3,1.0,27.0,45.15,79.89,2
8,2025-10-20,0,6.45,7.32,2.1466666666666683,8.0,7.95,4,8,2,9,3,0.333,53.89,46.02,66.94,1
8,2025-10-21,0,6.45,7.2,4.676666666666666,8.0,5.54,4,8,7,9,3,0.333,47.24,46.14,58.23,1
8,2025-10-22,0,6.82,7.82,3.6066666666666656,23.0,5.37,5,3,7,9,8,0.889,52.85,46.81,54.23,0
8,2025-10-23,0,7.56,7.49,0.0,34.0,9.97,5,2,3,9,9,1.0,64.59,48.59,60.48,1
8,2025-10-24,0,6.77,9.17,0.7433333333333358,16.0,7.05,4,6,5,11,5,0.455,54.67,49.2,56.94,1
8,2025-10-25,1,8.37,2.47,6.0,43.0,4.67,4,7,5,3,3,1.0,36.76,47.96,60.23,1
8,2025-10-26,1,8.18,2.47,6.0,57.0,4.76,3,7,6,3,3,1.0,32.0,46.36,69.62,1
8,2025-10-27,0,7.24,6.32,2.4299999999999997,51.0,7.16,5,5,8,8,8,1.0,55.05,47.23,80.0,2
8,2025-10-28,0,6.65,8.05,0.0,17.0,9.58,5,5,5,10,9,0.9,64.51,48.96,71.98,2
8,2025-10-29,0,7.06,6.06,1.8900000000000006,30.0,8.49,5,7,7,7,7,1.0,58.17,49.88,67.67,1
8,2025-10-30,0,8.36,6.71,0.543333333333333,25.0,7.97,4,7,4,8,1,0.125,52.89,50.18,53.22,0
8,2025-10-31,0,8.66,8.43,0.0,25.0,8.59,2,8,5,10,1,0.1,47.52,49.91,45.82,0
8,2025-11-01,1,9.01,2.15,6.0,40.0,5.77,4,5,7,3,3,1.0,39.15,48.84,50.18,0
8,2025-11-02,1,7.0,2.5,6.0,20.0,5.26,3,3,5,3,3,1.0,33.39,47.29,65.06,1
8,2025-11-03,0,7.45,6.61,4.246666666666666,26.0,5.26,5,5,2,8,4,0.5,50.47,47.61,70.0,2
8,2025-11-04,0,6.86,7.6,3.126666666666665,17.0,6.13,7,4,3,9,7,0.778,64.5,49.3,60.3,1
8,2025-11-05,0,7.68,7.48,3.2799999999999976,18.0,5.26,5,7,6,9,6,0.667,51.97,49.57,55.1,1
8,2025-11-06,0,6.89,6.15,3.379999999999999,21.0,7.23,3,7,5,7,7,1.0,44.95,49.1,62.54,1
8,2025-11-07,0,7.15,6.29,4.2933333333333294,22.0,5.9,6,5,6,8,2,0.25,56.63,49.86,60.28,1
8,2025-11-08,1,9.39,1.54,6.0,17.0,3.51,3,7,5,3,3,1.0,27.05,47.58,66.57,1
8,2025-11-09,1,7.08,2.22,6.0,0.0,4.09,5,8,7,3,3,1.0,39.77,46.8,69.83,1
8,2025-11-10,0,8.48,6.72,2.1400000000000006,24.0,6.26,6,8,5,8,8,1.0,58.34,47.95,76.45,2
8,2025-11-11,0,6.62,10.28,0.0,12.0,7.2,6,7,4,12,9,0.75,66.99,49.85,66.09,1
8,2025-11-12,0,6.57,10.13,0.18999999999999773,33.0,6.56,3,6,4,12,6,0.5,50.02,49.87,53.83,0
8,2025-11-13,0,6.57,9.21,0.5499999999999972,36.0,7.07,4,7,8,11,10,0.909,54.8,50.36,53.75,0
8,2025-11-14,0,6.57,9.99,0.0,14.0,7.36,5,6,7,12,8,0.667,61.92,51.52,55.17,1
8,2025-11-15,1,8.34,1.67,6.0,31.0,5.64,2,7,7,3,3,1.0,27.97,49.16,68.77,1
8,2025-11-16,1,8.13,2.89,4.806666666666665,26.0,7.74,4,7,5,3,3,1.0,45.69,48.82,71.24,2
8,2025-11-17,0,6.67,6.9,3.126666666666665,17.0,7.02,3,5,8,8,5,0.625,45.68,48.5,74.58,2
8,2025-11-18,0,7.01,7.71,1.1466666666666647,32.0,7.6,4,8,8,9,3,0.333,53.63,49.02,62.88,1
8,2025-11-19,0,8.38,9.08,0.0,34.0,7.05,4,5,5,11,7,0.636,54.52,49.57,54.74,0
8,2025-11-20,0,6.16,8.99,1.576666666666668,20.0,6.94,3,7,5,11,7,0.636,49.07,49.52,51.5,0
8,2025-11-21,0,7.09,7.29,3.3800000000000026,30.0,5.74,5,6,6,9,7,0.778,52.93,49.86,56.65,1
8,2025-11-22,1,9.09,2.26,6.0,46.0,4.76,4,8,6,3,3,1.0,36.63,48.54,67.56,1
8,2025-11-23,1,9.09,2.37,6.0,42.0,2.96,2,7,7,3,3,1.0,22.01,45.88,78.63,2
8,2025-11-24,0,6.59,9.91,0.9200000000000017,9.0,6.43,4,5,6,12,7,0.583,54.29,46.72,73.81,2
8,2025-11-25,0,7.22,8.21,1.8333333333333321,40.0,6.07,5,6,5,10,10,1.0,55.4,47.59,68.44,1
8,2025-11-26,0,6.58,9.0,0.129999999999999,48.0,7.49,6,5,4,11,8,0.727,65.56,49.39,56.21,1
8,2025-11-27,0,6.58,7.58,3.3000000000000007,0.0,6.54,2,5,5,9,9,1.0,40.57,48.51,62.44,1
8,2025-11-28,0,7.86,6.82,2.9733333333333327,10.0,6.18,5,7,5,8,8,1.0,53.29,48.98,63.01,1
8,2025-11-29,1,8.56,2.3,4.663333333333334,49.0,7.66,5,6,6,3,3,1.0,49.46,49.03,72.22,2
8,2025-11-30,1,5.55,1.56,6.0,25.0,6.61,4,6,5,3,0,0.0,40.38,48.17,63.11,1
8,2025-12-01,0,7.32,9.25,0.07000000000000028,45.0,6.61,7,7,7,11,1,0.091,68.63,50.21,51.98,0
8,2025-12-02,0,6.34,8.81,2.0700000000000003,45.0,6.03,6,7,7,11,10,0.909,61.32,51.32,48.95,0
8,2025-12-03,0,6.73,9.49,1.0,33.0,6.23,2,8,7,11,3,0.273,43.03,50.49,50.45,0
8,2025-12-04,0,6.84,9.97,0.0,14.0,8.27,1,7,5,12,4,0.333,44.32,49.88,52.02,0
8,2025-12-05,0,5.83,5.65,5.199999999999999,33.0,6.77,4,4,5,7,6,0.857,47.86,49.68,52.22,0
8,2025-12-06,1,8.52,2.84,6.0,57.0,3.89,2,6,6,3,3,1.0,25.31,47.24,64.86,1
8,2025-12-07,1,8.05,1.25,6.0,48.0,5.15,3,6,6,3,3,1.0,30.94,45.61,78.99,2
8,2025-12-08,0,8.87,8.08,0.8166666666666664,44.0,5.5,6,5,5,10,7,0.7,58.65,46.91,74.24,2
8,2025-12-09,0,7.1,6.03,1.0300000000000011,27.0,9.39,5,5,6,7,5,0.714,60.52,48.27,64.59,1
8,2025-12-10,0,7.91,7.6,0.0,15.0,8.43,4,4,5,9,6,0.667,55.66,49.01,53.53,0
8,2025-12-11,0,6.56,7.9,2.4800000000000004,33.0,6.51,4,4,8,9,9,1.0,51.04,49.22,60.04,1
8,2025-12-12,0,6.97,9.45,0.740000000000002,15.0,6.59,4,7,5,11,5,0.455,53.92,49.69,56.51,1
8,2025-12-13,1,9.38,2.14,5.363333333333333,61.0,6.1,3,5,5,3,3,1.0,35.01,48.22,66.67,1
8,2025-12-14,1,6.95,1.94,6.0,41.0,2.89,5,8,3,3,3,1.0,36.08,47.0,66.72,1
8,2025-12-15,0,7.72,7.47,2.6900000000000013,0.0,6.12,4,5,7,9,5,0.556,49.25,47.23,70.68,2
8,2025-12-16,0,6.83,5.01,4.406666666666666,38.0,7.12,4,2,7,6,5,0.833,47.69,47.27,67.75,1
8,2025-12-17,0,8.1,6.9,0.4700000000000024,54.0,7.63,2,8,7,8,5,0.625,42.31,46.78,62.57,1
8,2025-12-18,0,7.24,7.39,3.1799999999999997,45.0,5.44,4,8,7,9,3,0.333,47.3,46.83,61.7,1
8,2025-12-19,0,6.93,4.76,6.0,24.0,4.38,3,6,5,6,6,1.0,34.93,45.64,64.08,1
8,2025-12-20,1,6.97,1.61,6.0,48.0,5.13,4,6,7,3,3,1.0,36.5,44.73,72.19,2
8,2025-12-21,1,8.51,2.77,6.0,40.0,4.52,5,5,8,3,3,1.0,41.87,44.44,82.61,2
8,2025-12-22,0,6.81,9.88,1.9699999999999989,36.0,4.74,4,7,4,12,9,0.75,49.71,44.97,75.72,2
8,2025-12-23,0,6.43,8.65,0.7233333333333327,28.0,7.73,5,3,7,10,3,0.3,60.6,46.53,61.97,1
8,2025-12-24,0,6.76,9.24,0.26000000000000156,54.0,6.84,3,8,4,11,5,0.455,49.23,46.8,48.4,0
8,2025-12-25,0,5.84,6.24,5.830000000000002,24.0,5.69,6,6,3,7,7,1.0,55.98,47.72,52.66,0
8,2025-12-26,0,6.99,6.12,6.0,8.0,3.32,6,5,5,7,7,1.0,49.43,47.89,63.68,1
8,2025-12-27,1,7.27,1.44,6.0,24.0,6.0,4,7,6,3,2,0.667,38.54,46.95,71.65,2
8,2025-12-28,1,9.08,3.13,6.0,38.0,2.79,3,5,6,4,4,1.0,27.86,45.05,75.86,2
8,2025-12-29,0,4.96,9.5,0.8766666666666652,38.0,8.03,5,5,3,11,11,1.0,62.86,46.83,70.01,2
8,2025-12-30,0,7.57,9.08,0.0,59.0,7.85,7,4,8,11,5,0.455,71.66,49.31,63.7,1
8,2025-12-31,0,7.16,10.29,0.0,25.0,6.5,3,7,8,12,9,0.75,50.13,49.39,56.47,1
9,2024-01-01,0,4.715,4.64,3.991666666666667,44.0,9.92,7,5,4,6,6,1.0,69.55,69.55,66.55,1
